Episode,Score,Move count,Highest tile,Final grid
33762,15160,895,1024,"[[   2  128    2    4]
 [1024   64    4   32]
 [ 512   32  128    4]
 [   2    4    8   16]]"
33317,15156,892,1024,"[[  32 1024  128    2]
 [   8  128  512    4]
 [   2   32   16   64]
 [   4    8    4    8]]"
35044,15136,899,1024,"[[1024  512  128   32]
 [ 128   64   16    8]
 [   4   16    8    4]
 [   2    8    4    2]]"
37920,15124,885,1024,"[[   2  128   64   16]
 [1024  512   32    8]
 [  32  128    8    2]
 [   2    4    2    4]]"
36628,15120,865,1024,"[[1024  512  256   32]
 [  32    8   16    2]
 [  16    4    2    4]
 [   2    8    4    2]]"
38453,15116,892,1024,"[[   2  128    4    2]
 [   4 1024   64   16]
 [ 512   16   32    2]
 [   4  128    2   16]]"
37692,15112,863,1024,"[[1024  512    2   32]
 [  16   32  256    2]
 [   8   16    8    4]
 [   4    2    4    2]]"
41184,15112,894,1024,"[[1024  512  128   32]
 [ 128   64   16    8]
 [   4   16    4    2]
 [   2    8    2    4]]"
28911,15084,892,1024,"[[   2    4   32    2]
 [1024  512  128    4]
 [   4  128   64    8]
 [  16    4    8    4]]"
27871,15080,885,1024,"[[   2    4   16  128]
 [   4  128  512   64]
 [1024    8    4    8]
 [   8   32   16    2]]"
27035,15068,864,1024,"[[   8    2   16    2]
 [  32 1024  512    4]
 [   4   16  256   16]
 [   2    4    8    2]]"
37301,15068,884,1024,"[[   4    2    4  128]
 [1024  128  512   16]
 [  64   32   16    4]
 [   4    2    8    2]]"
36755,15064,887,1024,"[[1024  512  128    2]
 [   4   32   64  128]
 [  16    4    8    4]
 [   2    8    4    2]]"
39417,15060,886,1024,"[[1024  512  128    2]
 [ 128   64   16   32]
 [   8    4    8    4]
 [   4    2    4    2]]"
39284,15060,886,1024,"[[  64   16    4    2]
 [   2  512 1024  128]
 [   8  128   32    4]
 [   2    4    8    2]]"
35118,15044,881,1024,"[[ 128    4   64    8]
 [   8  512   16    2]
 [   4 1024  128   32]
 [   2    4    8    2]]"
41604,15040,888,1024,"[[   2    4  128   16]
 [1024  512   64    8]
 [  16  128    2    4]
 [   8   16    4    2]]"
41085,15040,862,1024,"[[1024  512  256   32]
 [   2    8    4   16]
 [  16    4    2    4]
 [   2    8    4    2]]"
20418,15040,888,1024,"[[1024  512  128   16]
 [ 128   64   16    8]
 [   4   16    8    2]
 [   2    4    2    4]]"
36402,15016,856,1024,"[[1024  512    2   16]
 [   2  256    8    2]
 [  32   16    2    4]
 [   2    8    4    2]]"
17088,15012,882,1024,"[[   2    4  512    2]
 [   4  128    2  128]
 [   8   16   64   16]
 [1024    2   16    4]]"
34381,14984,867,1024,"[[1024    4  128    2]
 [   2   64  512   32]
 [ 128   16    8    4]
 [   2    8    4    2]]"
33256,14980,894,1024,"[[   2  512    2  128]
 [1024   16   32   16]
 [   8    4  128   32]
 [   4    2    4    2]]"
26885,14980,866,1024,"[[   2    4  512   64]
 [1024  128    8    2]
 [ 128   32    2   16]
 [   2    8    4    2]]"
35053,14968,848,1024,"[[   4  512   32    4]
 [   2 1024  256    8]
 [   8    2   16    4]
 [   2    8    4    2]]"
25089,14944,870,1024,"[[   8  128    2 1024]
 [   4   16  512   64]
 [   2    4  128   16]
 [   4    2    4    2]]"
41591,14924,878,1024,"[[   2    8    4    2]
 [1024  512  128    8]
 [  16  128   16   32]
 [   4   32    8    4]]"
36703,14908,879,1024,"[[   2  512  128   32]
 [1024  128   16    8]
 [  32    4    8    4]
 [   2    8    4    2]]"
38897,14900,878,1024,"[[1024  512   64    4]
 [  32   64  128   64]
 [   4   16    4    2]
 [   2    8    2    4]]"
26829,14900,844,1024,"[[   2 1024  512    4]
 [   4   16    4    2]
 [ 256    2    8   16]
 [   2    8    4    2]]"
24954,14892,871,1024,"[[1024    2  128   32]
 [  16  512    8   16]
 [   4  128    2    4]
 [  32    8    4    2]]"
34613,14876,898,1024,"[[ 256    8    4    2]
 [1024  256   32    4]
 [ 256   64    8   16]
 [   2    4   16    8]]"
37042,14868,865,1024,"[[   4   32  128    8]
 [1024  512   32    4]
 [  16  128   16    2]
 [   2    4    8    4]]"
38887,14844,891,1024,"[[ 256   32   16    2]
 [   2  256   64    8]
 [1024    8   16    4]
 [   2  256    4    2]]"
22533,14816,852,1024,"[[1024    4  128   32]
 [  16  512   16    8]
 [   4  128    8    4]
 [   2   32    4    2]]"
37736,14812,903,1024,"[[   2  128    4    2]
 [   8  256   16   64]
 [   4 1024  128    4]
 [ 256   64   32    2]]"
34362,14792,858,1024,"[[   4  128   32   16]
 [1024    8   16    8]
 [   2  512  128    4]
 [   4   16    4    2]]"
38333,14784,860,1024,"[[   2    4  128    4]
 [1024  512    8   16]
 [  32  128   16    8]
 [   8    4    2    4]]"
31584,14780,911,1024,"[[   2  256  128   64]
 [1024  128   64    4]
 [ 256    8   16    8]
 [   4    2    4    2]]"
40710,14764,871,1024,"[[   2   32    2   16]
 [   4  512 1024    8]
 [  64  128   64    4]
 [  16   32    4    2]]"
32013,14760,881,1024,"[[  64  512  128   16]
 [  16 1024   64    8]
 [   4   32   16    4]
 [   2    4    8    2]]"
16833,14760,865,1024,"[[   8    4  128    4]
 [  16 1024   32  512]
 [   2   16   64    4]
 [   4   32   16   64]]"
38450,14752,871,1024,"[[1024  512   64   32]
 [  64  128   32    8]
 [   8   16    8    2]
 [   2    4    2    4]]"
30657,14752,857,1024,"[[   8    2  128    2]
 [   2  512 1024   32]
 [  16    2  128    8]
 [   2    8    4    2]]"
40665,14744,852,1024,"[[   2  128   16    4]
 [   4   32    8    2]
 [ 512 1024  128    4]
 [   4   16    4    2]]"
39854,14744,865,1024,"[[   2  128   64   32]
 [ 512 1024   32    8]
 [  16   64   16    4]
 [   2    8    4    2]]"
20405,14736,868,1024,"[[   2 1024  512    2]
 [  32    8  128   64]
 [   2   32    4   16]
 [  64    4    8    4]]"
40762,14724,864,1024,"[[1024  512   64   32]
 [ 128   64   32    8]
 [   4   16    8    4]
 [   8    2    4    2]]"
24514,14712,861,1024,"[[   2    8  512    2]
 [1024   32   64    8]
 [  16    8  128   32]
 [   4    2   64    4]]"
38352,14696,858,1024,"[[   2   64   32    2]
 [ 512   32    8    4]
 [1024  128    4   16]
 [   2   64    8    4]]"
30222,14692,857,1024,"[[   2    8  512    2]
 [  64    2   32    4]
 [1024   32  128    8]
 [   4   16    4   64]]"
19069,14688,856,1024,"[[   4  512  128   32]
 [  64 1024   64   16]
 [   4   32    8    4]
 [   2    8    4    2]]"
36105,14680,865,1024,"[[   4    2   64   16]
 [1024  512   32    8]
 [ 128   64    8    2]
 [   8    2   16    4]]"
38225,14672,885,1024,"[[   2  256   64  128]
 [1024  128   16    2]
 [   2    4  256   64]
 [   8    2    4    2]]"
34564,14664,851,1024,"[[  64    2    4 1024]
 [   2  128  512    2]
 [  16   32   64   32]
 [   4    8    4    2]]"
15888,14664,849,1024,"[[   8  128   64   32]
 [ 512   64   32    8]
 [   4   16 1024    4]
 [   2    8    4    2]]"
40720,14660,866,1024,"[[1024  512   64    2]
 [ 128   64   32   16]
 [   4    8    4    2]
 [   2    4    2    8]]"
34059,14660,854,1024,"[[   2   64    8    4]
 [   4  128   32    2]
 [ 512 1024   64    4]
 [   4   32    8    2]]"
36958,14660,866,1024,"[[1024  512   32    4]
 [   8   64  128   64]
 [  16    8    4    2]
 [   2    4    2    4]]"
32990,14640,850,1024,"[[   4  128   64    2]
 [1024  512   32    8]
 [  32   64    4    2]
 [   2    4    2    4]]"
25631,14620,856,1024,"[[   2 1024   64   32]
 [ 512   64  128    8]
 [   8   16    4    2]
 [   2    4    2    4]]"
38665,14608,848,1024,"[[1024  512   64   16]
 [  64  128   32    8]
 [   4   16    8    2]
 [   2    4    2    4]]"
19086,14600,894,1024,"[[   2  256  128    4]
 [   4  128   32   16]
 [1024  256   64    4]
 [   2   16    8    2]]"
28409,14584,859,1024,"[[   4 1024    8    2]
 [  64  128  512   16]
 [   4   16   64    4]
 [   2    4    8    2]]"
35178,14584,890,1024,"[[   2  256  128   32]
 [1024  128   64   16]
 [ 256   16    8    4]
 [   4    2    4    2]]"
35271,14584,847,1024,"[[   2 1024  512   64]
 [ 128   64   32    8]
 [   8   16    4    2]
 [   2    4    2    4]]"
30968,14580,890,1024,"[[   2  128    4   16]
 [1024  256   64    4]
 [ 256  128   32    2]
 [   2    4   16    4]]"
29345,14576,888,1024,"[[   2  256  128   32]
 [1024  128   64   16]
 [ 256   16    2    4]
 [   4    8    4    2]]"
19808,14576,845,1024,"[[  64 1024    2   16]
 [   2  512  128    8]
 [   4   64   32    4]
 [   2    4    8    2]]"
34298,14568,850,1024,"[[   2    4   64   16]
 [ 128  512   16    8]
 [1024   64    8    4]
 [   2   16    4    2]]"
41362,14568,843,1024,"[[ 512   64    4    2]
 [1024  128   64    4]
 [   4    8   32   16]
 [   2    4    8    4]]"
29013,14564,857,1024,"[[1024  512  128   32]
 [  32   64   32    8]
 [   4   16    2    4]
 [   2    8    4    2]]"
35526,14548,853,1024,"[[1024    4   32    2]
 [  32  512   64    8]
 [ 128   32   16    4]
 [   2    4    8    2]]"
40696,14548,851,1024,"[[   2   64   16    2]
 [   4  512  128    8]
 [1024   64   16    4]
 [   4    2    4    2]]"
30073,14548,861,1024,"[[  32    2   16  128]
 [   2   64  512   16]
 [1024   32   16    4]
 [   2    8    4    2]]"
34901,14540,882,1024,"[[   2    4  256  128]
 [1024  128   64    4]
 [ 256    8    4   32]
 [   8   16    8    4]]"
32024,14540,878,1024,"[[   2  256  128   16]
 [1024  128   16    8]
 [ 256   32    8    4]
 [  64    2    4    2]]"
31767,14540,853,1024,"[[1024  512   32   16]
 [  32  128   16    8]
 [  16   64    8    4]
 [   2    4   16    2]]"
37520,14528,848,1024,"[[  32    2  128    2]
 [   8  512 1024   32]
 [   4   16   32   64]
 [   2    4    8    2]]"
23864,14524,849,1024,"[[1024    2   64   32]
 [   2  512   32    4]
 [   4  128    2   32]
 [   2   16    4    2]]"
40766,14520,844,1024,"[[   4 1024    4    2]
 [   2   64  512   64]
 [   4   16  128   16]
 [   2    4    8    2]]"
29678,14520,874,1024,"[[   2  256  128   16]
 [1024  128   64    2]
 [ 256   32   16    4]
 [   2    4    8    2]]"
38097,14520,858,1024,"[[   2    4  512   64]
 [1024   16  128   32]
 [   4   32   16    8]
 [   2    4    8    4]]"
30454,14516,853,1024,"[[   2    4   64    8]
 [ 512 1024  128   32]
 [   4   16   32   16]
 [   2    4   16    4]]"
28424,14504,888,1024,"[[1024  256  128   32]
 [ 256  128   32    8]
 [  32   16    8    4]
 [   2    8    4    2]]"
40963,14496,882,1024,"[[1024  256  128   32]
 [ 256  128   32   16]
 [   8   32   16    4]
 [   4    8    4    2]]"
24920,14492,847,1024,"[[1024   16  128    2]
 [  16  512   64   32]
 [   2   16    2    4]
 [   8    2    4   32]]"
35972,14488,849,1024,"[[   2   64   32    2]
 [1024  512   16    8]
 [  16  128    8    2]
 [   8   32    2    4]]"
28786,14488,845,1024,"[[   4    2    8   64]
 [1024  512   16   32]
 [  16  128   32   16]
 [   2    4    8    2]]"
31348,14484,849,1024,"[[1024  512  128    2]
 [   8   16   64   32]
 [   2   32    8    2]
 [  16    4    2    4]]"
29100,14484,875,1024,"[[   2  256  128   64]
 [1024  128   32    2]
 [   4  256    2    4]
 [   2    8    4    2]]"
35707,14480,851,1024,"[[1024  512   64   32]
 [   8  128   32    8]
 [   2   16    8    4]
 [   8    2    4    2]]"
23306,14476,842,1024,"[[   2   64   32   16]
 [1024  512   16    8]
 [   4   16  128    2]
 [   2    8   32    4]]"
17710,14476,843,1024,"[[1024   64   32   16]
 [ 512  128   16    4]
 [  16   32    8    2]
 [   2    4    2    4]]"
32106,14472,852,1024,"[[   2   64    4   32]
 [   4  512 1024    4]
 [  32    4   16  128]
 [   4    8    4    2]]"
19497,14468,876,1024,"[[   2  256  128   16]
 [1024  128   64    8]
 [ 256   16    8    4]
 [   4    8    4    2]]"
29076,14468,871,1024,"[[   2    4  128    4]
 [1024  256   64    2]
 [ 256  128    8    4]
 [   2   32    4    2]]"
31420,14460,839,1024,"[[   2    4  128    2]
 [1024  512    8   32]
 [  16   64   16    2]
 [   4   16    4   32]]"
34689,14460,855,1024,"[[1024    4   64   16]
 [  16  512   16    8]
 [   4  128    8    4]
 [   2   32    4    2]]"
30760,14456,877,1024,"[[1024  256  128   32]
 [ 256  128   32   16]
 [  32    4    8    4]
 [   2    8    4    2]]"
33186,14452,841,1024,"[[  32 1024    2   32]
 [  16  128  512    8]
 [   2    4   64    4]
 [   4    2    8   16]]"
35442,14452,841,1024,"[[   4 1024    4    2]
 [  16   64  512    4]
 [   8   32  128   32]
 [  16    8    2    4]]"
36445,14452,846,1024,"[[   2  512    2   32]
 [1024  128   64   16]
 [  32    2    8    4]
 [   2    8    4    2]]"
33205,14448,873,1024,"[[1024  256    4    2]
 [ 256  128   64  128]
 [  16    4    2    8]
 [   2   16    4    2]]"
38686,14448,867,1024,"[[1024  256  128    2]
 [ 256  128    8   16]
 [  16   64    2    4]
 [   8   16    4    2]]"
24393,14440,839,1024,"[[   2 1024    2   16]
 [  32  128  512    8]
 [   2   16   64    4]
 [   4    2   32    2]]"
40931,14440,843,1024,"[[  32 1024    4    2]
 [   8  128  512   16]
 [   2    4   64    8]
 [   4    2   32    4]]"
23142,14436,884,1024,"[[   2  256  128   64]
 [1024   64   32   16]
 [ 256   16    8    4]
 [  64    2    4    2]]"
33001,14428,846,1024,"[[  16  128   16    2]
 [   8  512   64    8]
 [   4 1024   32    4]
 [   2    8   16    2]]"
26404,14428,839,1024,"[[   2   32    4   32]
 [ 512    8  128    8]
 [1024   16   64    2]
 [   4    8    2    4]]"
20445,14416,836,1024,"[[   4  128   32    2]
 [1024   64   16    8]
 [ 512   32    8    4]
 [   2    8    4    2]]"
29484,14412,879,1024,"[[   4  256  128   32]
 [1024  128   16    4]
 [   2   16  256   32]
 [   4    8    4    2]]"
32586,14412,832,1024,"[[ 512    2   32    2]
 [   4 1024  128   16]
 [  16   64   32    4]
 [   2    4    8    2]]"
41501,14412,831,1024,"[[1024  512   64    4]
 [   8   32  128   32]
 [  16    4   16    2]
 [   2    8    2    4]]"
36468,14408,842,1024,"[[ 512  128   32   16]
 [1024   64   16    2]
 [   4   16    8    4]
 [   2    8    4    2]]"
40387,14408,834,1024,"[[1024  512    8    2]
 [  32   64  128    4]
 [   4   16    8    2]
 [   2    8    2   32]]"
27942,14404,876,1024,"[[   4  256  128   32]
 [1024  128   32    8]
 [  16  256   16    4]
 [   2    8    4    2]]"
35289,14400,832,1024,"[[   2  128    2    8]
 [1024  512   16    4]
 [  32   64    8    2]
 [   4    8   32    4]]"
25516,14400,840,1024,"[[   4 1024    2   16]
 [  16  128  512    8]
 [   8   32   64    4]
 [   2    4   16    2]]"
20375,14392,838,1024,"[[1024    2    8   32]
 [  16  512   64    8]
 [   2  128   16    4]
 [   4   16    4    2]]"
36596,14392,837,1024,"[[   2    8  512   64]
 [  16 1024   32   16]
 [   8  128   16    4]
 [   2    4    8    2]]"
41002,14392,841,1024,"[[  32 1024  512   16]
 [   8  128   64    8]
 [   2   16    8    2]
 [   4    8    2    4]]"
16089,14388,835,1024,"[[   2  128   64   16]
 [   8  512   16    8]
 [1024   32    8    4]
 [   8   16    4    2]]"
34175,14388,825,1024,"[[   2  512  128   32]
 [  64   32   16    8]
 [   2   16    8    4]
 [   4 1024    4    2]]"
22508,14376,870,1024,"[[1024  256  128   32]
 [ 256  128   32   16]
 [   4   16    8    2]
 [   2    4    2    4]]"
37062,14372,837,1024,"[[  16  512    2    8]
 [1024   64   32    2]
 [   8  128    8    4]
 [   2   16    4    2]]"
21492,14356,865,1024,"[[   2  256  128   32]
 [1024  128   32    8]
 [   4  256   16    4]
 [   2   16    4    2]]"
31608,14352,826,1024,"[[   2    4   64    4]
 [1024  512   32    8]
 [   4  128    4    2]
 [   2   32    8    4]]"
25916,14352,829,1024,"[[   4   16    4    2]
 [1024  128  512    4]
 [  16   64   32    8]
 [   2    4   16    4]]"
28693,14348,832,1024,"[[   2 1024  512    8]
 [   4   64  128   16]
 [   2   16   32    4]
 [   4    2    4    8]]"
39074,14344,861,1024,"[[1024  256  128   32]
 [ 256  128   16    8]
 [   4   16   32    2]
 [   2    4    8    4]]"
41377,14344,831,1024,"[[   2   16    2  128]
 [1024  512   64   16]
 [   8    4   32    4]
 [   4    8    4    2]]"
15401,14344,856,1024,"[[1024  256  128   16]
 [ 256  128   32    8]
 [  16   32   16    4]
 [   2    8    4    2]]"
25102,14336,830,1024,"[[1024  128    2    8]
 [ 512   64   16    4]
 [  32   16    4    2]
 [   2    4    2    4]]"
34090,14336,829,1024,"[[   2  512    4   64]
 [1024    8    2   16]
 [   4   16  128   32]
 [   2    8    4    2]]"
23124,14332,870,1024,"[[1024  256  128    2]
 [ 256  128   32   16]
 [  16    4   16    8]
 [   2    8    2    4]]"
27929,14328,858,1024,"[[1024  256  128    2]
 [ 256  128   16   32]
 [   2    4   32   16]
 [   4    8    4    2]]"
39987,14324,873,1024,"[[1024  256  128   32]
 [ 256  128   16    8]
 [   4   16    4    2]
 [   2    4    8    4]]"
34331,14320,833,1024,"[[1024  512  128   16]
 [  16   64   16    4]
 [   4   16    8    2]
 [   2    4    2    4]]"
18583,14320,861,1024,"[[1024  256  128   32]
 [ 256  128   16    4]
 [   4   32    4    2]
 [   2    8    2    4]]"
22743,14320,824,1024,"[[   2  512   16    4]
 [1024  128   32    8]
 [  64   16    8    2]
 [   4    8    2    4]]"
34458,14312,858,1024,"[[   2  256  128   32]
 [1024  128   16    8]
 [ 256    8    2    4]
 [  32    2    4    2]]"
40151,14308,868,1024,"[[1024  256  128   32]
 [ 256  128   16    8]
 [   4   16    8    4]
 [   2    8    4    2]]"
28632,14308,868,1024,"[[1024  256  128    2]
 [ 256  128    8   32]
 [   2    8   16    2]
 [   4    2    8   16]]"
34485,14308,834,1024,"[[1024  512   64   16]
 [  16  128    8    4]
 [   4   16    4    2]
 [   2    4    8    4]]"
41448,14308,832,1024,"[[   4    8  128    2]
 [  16 1024  512    8]
 [   4    8   16   64]
 [  16    4    2    8]]"
34591,14308,822,1024,"[[   2    4  512    2]
 [1024  128    4   16]
 [   8   32   64    8]
 [   4    2   16    4]]"
28262,14292,853,1024,"[[   2  256  128   32]
 [1024  128   16    8]
 [ 256   32    8    4]
 [   4    2    4    2]]"
13876,14284,827,1024,"[[1024  512   64   16]
 [   4  128   16    8]
 [   8   16    8    2]
 [   2    4    2    4]]"
38806,14280,823,1024,"[[   4    8    2    4]
 [   8   64 1024  512]
 [   4    8   32  128]
 [   2    4    8    2]]"
34651,14268,863,1024,"[[   2  256  128   32]
 [1024  128    8    2]
 [ 256    8   16    4]
 [   4    2    8    2]]"
22860,14264,826,1024,"[[1024    4    2    8]
 [   4  512    8   16]
 [   2  128   64    8]
 [   4   16    8    4]]"
35721,14264,820,1024,"[[   2    4  512    8]
 [1024   64  128    2]
 [   4   32    8    4]
 [   2    8    4    2]]"
27884,14256,856,1024,"[[   2  256  128   32]
 [1024  128   16    2]
 [ 256    8    2    4]
 [   8   16    4    2]]"
37357,14252,819,1024,"[[   8 1024    2   16]
 [   4  512   16    8]
 [ 128   64    8    4]
 [   2   16    4    2]]"
37818,14252,817,1024,"[[1024  512  128   32]
 [   8   64    8    2]
 [   2    4    2    4]
 [   4    8    4    2]]"
25626,14248,859,1024,"[[   2  256  128    2]
 [1024    4   32    8]
 [ 256  128   16    4]
 [   2    8    4    2]]"
40719,14248,819,1024,"[[1024  512   64   16]
 [  16  128    8    4]
 [   8   16    4    2]
 [   2    4    2    4]]"
29283,14236,820,1024,"[[1024  512    4    2]
 [ 128   64    8   16]
 [   4    8   16    2]
 [   2    4    2    8]]"
17538,14224,829,1024,"[[ 512  128   32   16]
 [1024   32   16    8]
 [   4   16    4    2]
 [   2    4    2    4]]"
40940,14216,808,1024,"[[  32 1024    4    2]
 [   2    8  512  128]
 [  64    4    2    8]
 [   2    8    4    2]]"
37757,14216,865,1024,"[[1024  256  128    2]
 [ 256   64   32    8]
 [  64   32   16    4]
 [   2    8    4    2]]"
39564,14216,851,1024,"[[1024  256  128    4]
 [ 256  128   16    8]
 [   8   32    4    2]
 [   2    4    2    4]]"
25276,14204,827,1024,"[[   2    4  512   16]
 [   4  128   32    8]
 [1024   32    8    2]
 [   2    8   16    4]]"
33268,14200,861,1024,"[[   2  256  128   32]
 [1024   64   32    8]
 [ 256   16    8    4]
 [  64    2    4    2]]"
19751,14200,812,1024,"[[   2 1024  512    2]
 [   4  128   64   16]
 [   2    4   16    8]
 [   4    8    4    2]]"
33464,14196,819,1024,"[[1024  512    4   32]
 [   4   32    2    4]
 [   2    8  128   32]
 [   4    2    8    2]]"
23613,14184,812,1024,"[[1024  512  128    2]
 [   4    8    2   64]
 [   8    4   16    4]
 [   2    8    4    2]]"
